Setup,Nodes,Deg,Rep,Z_Size,Requested_CITs,Performed_CITs,Bypassed_CITs
SetupA_Nodes,30,3,10,18,0,0,0
SetupA_Nodes,30,3,10,19,0,0,0
SetupA_Nodes,30,3,10,20,0,0,0
SetupA_Nodes,30,3,10,21,0,0,0
SetupA_Nodes,30,3,10,22,0,0,0
SetupA_Nodes,30,3,10,23,0,0,0
SetupA_Nodes,30,3,10,24,0,0,0
SetupA_Nodes,30,3,10,25,0,0,0
SetupA_Nodes,30,3,10,26,0,0,0
SetupA_Nodes,30,3,10,27,0,0,0
SetupA_Nodes,30,3,10,28,0,0,0
SetupA_Nodes,30,3,11,0,870,436,434
SetupA_Nodes,30,3,11,1,4970,1965,3005
SetupA_Nodes,30,3,11,2,7487,4613,2874
SetupA_Nodes,30,3,11,3,3308,2340,968
SetupA_Nodes,30,3,11,4,1208,1005,203
SetupA_Nodes,30,3,11,5,54,54,0
SetupA_Nodes,30,3,11,6,0,0,0
SetupA_Nodes,30,3,11,7,0,0,0
SetupA_Nodes,30,3,11,8,0,0,0
SetupA_Nodes,30,3,11,9,0,0,0
SetupA_Nodes,30,3,11,10,0,0,0
SetupA_Nodes,30,3,11,11,0,0,0
SetupA_Nodes,30,3,11,12,0,0,0
SetupA_Nodes,30,3,11,13,0,0,0
SetupA_Nodes,30,3,11,14,0,0,0
SetupA_Nodes,30,3,11,15,0,0,0
SetupA_Nodes,30,3,11,16,0,0,0
SetupA_Nodes,30,3,11,17,0,0,0
SetupA_Nodes,30,3,11,18,0,0,0
SetupA_Nodes,30,3,11,19,0,0,0
SetupA_Nodes,30,3,11,20,0,0,0
SetupA_Nodes,30,3,11,21,0,0,0
SetupA_Nodes,30,3,11,22,0,0,0
SetupA_Nodes,30,3,11,23,0,0,0
SetupA_Nodes,30,3,11,24,0,0,0
SetupA_Nodes,30,3,11,25,0,0,0
SetupA_Nodes,30,3,11,26,0,0,0
SetupA_Nodes,30,3,11,27,0,0,0
SetupA_Nodes,30,3,11,28,0,0,0
SetupA_Nodes,30,3,12,0,870,436,434
SetupA_Nodes,30,3,12,1,5578,2186,3392
SetupA_Nodes,30,3,12,2,9419,5717,3702
SetupA_Nodes,30,3,12,3,6151,3591,2560
SetupA_Nodes,30,3,12,4,3611,1965,1646
SetupA_Nodes,30,3,12,5,48,42,6
SetupA_Nodes,30,3,12,6,7,7,0
SetupA_Nodes,30,3,12,7,0,0,0
SetupA_Nodes,30,3,12,8,0,0,0
SetupA_Nodes,30,3,12,9,0,0,0
SetupA_Nodes,30,3,12,10,0,0,0
SetupA_Nodes,30,3,12,11,0,0,0
SetupA_Nodes,30,3,12,12,0,0,0
SetupA_Nodes,30,3,12,13,0,0,0
SetupA_Nodes,30,3,12,14,0,0,0
SetupA_Nodes,30,3,12,15,0,0,0
SetupA_Nodes,30,3,12,16,0,0,0
SetupA_Nodes,30,3,12,17,0,0,0
SetupA_Nodes,30,3,12,18,0,0,0
SetupA_Nodes,30,3,12,19,0,0,0
SetupA_Nodes,30,3,12,20,0,0,0
SetupA_Nodes,30,3,12,21,0,0,0
SetupA_Nodes,30,3,12,22,0,0,0
SetupA_Nodes,30,3,12,23,0,0,0
SetupA_Nodes,30,3,12,24,0,0,0
SetupA_Nodes,30,3,12,25,0,0,0
SetupA_Nodes,30,3,12,26,0,0,0
SetupA_Nodes,30,3,12,27,0,0,0
SetupA_Nodes,30,3,12,28,0,0,0
SetupA_Nodes,30,3,13,0,870,436,434
SetupA_Nodes,30,3,13,1,3290,1058,2232
SetupA_Nodes,30,3,13,2,5650,2911,2739
SetupA_Nodes,30,3,13,3,835,625,210
SetupA_Nodes,30,3,13,4,75,70,5
SetupA_Nodes,30,3,13,5,6,6,0
SetupA_Nodes,30,3,13,6,0,0,0
SetupA_Nodes,30,3,13,7,0,0,0
SetupA_Nodes,30,3,13,8,0,0,0
SetupA_Nodes,30,3,13,9,0,0,0
SetupA_Nodes,30,3,13,10,0,0,0
SetupA_Nodes,30,3,13,11,0,0,0
SetupA_Nodes,30,3,13,12,0,0,0
SetupA_Nodes,30,3,13,13,0,0,0
SetupA_Nodes,30,3,13,14,0,0,0
SetupA_Nodes,30,3,13,15,0,0,0
SetupA_Nodes,30,3,13,16,0,0,0
SetupA_Nodes,30,3,13,17,0,0,0
SetupA_Nodes,30,3,13,18,0,0,0
SetupA_Nodes,30,3,13,19,0,0,0
SetupA_Nodes,30,3,13,20,0,0,0
SetupA_Nodes,30,3,13,21,0,0,0
SetupA_Nodes,30,3,13,22,0,0,0
SetupA_Nodes,30,3,13,23,0,0,0
SetupA_Nodes,30,3,13,24,0,0,0
SetupA_Nodes,30,3,13,25,0,0,0
SetupA_Nodes,30,3,13,26,0,0,0
SetupA_Nodes,30,3,13,27,0,0,0
SetupA_Nodes,30,3,13,28,0,0,0
SetupA_Nodes,30,3,14,0,870,436,434
SetupA_Nodes,30,3,14,1,3200,1063,2137
SetupA_Nodes,30,3,14,2,10306,4379,5927
SetupA_Nodes,30,3,14,3,11622,4670,6952
SetupA_Nodes,30,3,14,4,2863,933,1930
SetupA_Nodes,30,3,14,5,48,42,6
SetupA_Nodes,30,3,14,6,7,7,0
SetupA_Nodes,30,3,14,7,0,0,0
SetupA_Nodes,30,3,14,8,0,0,0
SetupA_Nodes,30,3,14,9,0,0,0
SetupA_Nodes,30,3,14,10,0,0,0
SetupA_Nodes,30,3,14,11,0,0,0
SetupA_Nodes,30,3,14,12,0,0,0
SetupA_Nodes,30,3,14,13,0,0,0
SetupA_Nodes,30,3,14,14,0,0,0
SetupA_Nodes,30,3,14,15,0,0,0
SetupA_Nodes,30,3,14,16,0,0,0
SetupA_Nodes,30,3,14,17,0,0,0
SetupA_Nodes,30,3,14,18,0,0,0
SetupA_Nodes,30,3,14,19,0,0,0
SetupA_Nodes,30,3,14,20,0,0,0
SetupA_Nodes,30,3,14,21,0,0,0
SetupA_Nodes,30,3,14,22,0,0,0
SetupA_Nodes,30,3,14,23,0,0,0
SetupA_Nodes,30,3,14,24,0,0,0
SetupA_Nodes,30,3,14,25,0,0,0
SetupA_Nodes,30,3,14,26,0,0,0
SetupA_Nodes,30,3,14,27,0,0,0
SetupA_Nodes,30,3,14,28,0,0,0
SetupA_Nodes,30,3,15,0,870,436,434
SetupA_Nodes,30,3,15,1,3293,1162,2131
SetupA_Nodes,30,3,15,2,1366,631,735
SetupA_Nodes,30,3,15,3,338,113,225
SetupA_Nodes,30,3,15,4,40,5,35
SetupA_Nodes,30,3,15,5,6,0,6
SetupA_Nodes,30,3,15,6,0,0,0
SetupA_Nodes,30,3,15,7,0,0,0
SetupA_Nodes,30,3,15,8,0,0,0
SetupA_Nodes,30,3,15,9,0,0,0
SetupA_Nodes,30,3,15,10,0,0,0
SetupA_Nodes,30,3,15,11,0,0,0
SetupA_Nodes,30,3,15,12,0,0,0
SetupA_Nodes,30,3,15,13,0,0,0
SetupA_Nodes,30,3,15,14,0,0,0
SetupA_Nodes,30,3,15,15,0,0,0
SetupA_Nodes,30,3,15,16,0,0,0
SetupA_Nodes,30,3,15,17,0,0,0
SetupA_Nodes,30,3,15,18,0,0,0
SetupA_Nodes,30,3,15,19,0,0,0
SetupA_Nodes,30,3,15,20,0,0,0
SetupA_Nodes,30,3,15,21,0,0,0
SetupA_Nodes,30,3,15,22,0,0,0
SetupA_Nodes,30,3,15,23,0,0,0
SetupA_Nodes,30,3,15,24,0,0,0
SetupA_Nodes,30,3,15,25,0,0,0
SetupA_Nodes,30,3,15,26,0,0,0
SetupA_Nodes,30,3,15,27,0,0,0
SetupA_Nodes,30,3,15,28,0,0,0
SetupA_Nodes,30,3,16,0,870,436,434
SetupA_Nodes,30,3,16,1,5630,2196,3434
SetupA_Nodes,30,3,16,2,5396,3261,2135
SetupA_Nodes,30,3,16,3,5282,2896,2386
SetupA_Nodes,30,3,16,4,185,160,25
SetupA_Nodes,30,3,16,5,54,48,6
SetupA_Nodes,30,3,16,6,7,7,0
SetupA_Nodes,30,3,16,7,0,0,0
SetupA_Nodes,30,3,16,8,0,0,0
SetupA_Nodes,30,3,16,9,0,0,0
SetupA_Nodes,30,3,16,10,0,0,0
SetupA_Nodes,30,3,16,11,0,0,0
SetupA_Nodes,30,3,16,12,0,0,0
SetupA_Nodes,30,3,16,13,0,0,0
SetupA_Nodes,30,3,16,14,0,0,0
SetupA_Nodes,30,3,16,15,0,0,0
SetupA_Nodes,30,3,16,16,0,0,0
SetupA_Nodes,30,3,16,17,0,0,0
SetupA_Nodes,30,3,16,18,0,0,0
SetupA_Nodes,30,3,16,19,0,0,0
SetupA_Nodes,30,3,16,20,0,0,0
SetupA_Nodes,30,3,16,21,0,0,0
SetupA_Nodes,30,3,16,22,0,0,0
SetupA_Nodes,30,3,16,23,0,0,0
SetupA_Nodes,30,3,16,24,0,0,0
SetupA_Nodes,30,3,16,25,0,0,0
SetupA_Nodes,30,3,16,26,0,0,0
SetupA_Nodes,30,3,16,27,0,0,0
SetupA_Nodes,30,3,16,28,0,0,0
SetupA_Nodes,30,3,17,0,870,436,434
SetupA_Nodes,30,3,17,1,4112,1547,2565
SetupA_Nodes,30,3,17,2,9493,4231,5262
SetupA_Nodes,30,3,17,3,13223,4733,8490
SetupA_Nodes,30,3,17,4,6631,3437,3194
SetupA_Nodes,30,3,17,5,45,12,33
SetupA_Nodes,30,3,17,6,0,0,0
SetupA_Nodes,30,3,17,7,0,0,0
SetupA_Nodes,30,3,17,8,0,0,0
SetupA_Nodes,30,3,17,9,0,0,0
SetupA_Nodes,30,3,17,10,0,0,0
SetupA_Nodes,30,3,17,11,0,0,0
SetupA_Nodes,30,3,17,12,0,0,0
SetupA_Nodes,30,3,17,13,0,0,0
SetupA_Nodes,30,3,17,14,0,0,0
SetupA_Nodes,30,3,17,15,0,0,0
SetupA_Nodes,30,3,17,16,0,0,0
SetupA_Nodes,30,3,17,17,0,0,0
SetupA_Nodes,30,3,17,18,0,0,0
SetupA_Nodes,30,3,17,19,0,0,0
SetupA_Nodes,30,3,17,20,0,0,0
SetupA_Nodes,30,3,17,21,0,0,0
SetupA_Nodes,30,3,17,22,0,0,0
SetupA_Nodes,30,3,17,23,0,0,0
SetupA_Nodes,30,3,17,24,0,0,0
SetupA_Nodes,30,3,17,25,0,0,0
SetupA_Nodes,30,3,17,26,0,0,0
SetupA_Nodes,30,3,17,27,0,0,0
SetupA_Nodes,30,3,17,28,0,0,0
SetupA_Nodes,30,3,18,0,870,436,434
SetupA_Nodes,30,3,18,1,7268,3159,4109
SetupA_Nodes,30,3,18,2,21078,12206,8872
SetupA_Nodes,30,3,18,3,15895,11245,4650
SetupA_Nodes,30,3,18,4,4573,2339,2234
SetupA_Nodes,30,3,18,5,758,624,134
SetupA_Nodes,30,3,18,6,252,252,0
SetupA_Nodes,30,3,18,7,72,72,0
SetupA_Nodes,30,3,18,8,9,9,0
SetupA_Nodes,30,3,18,9,0,0,0
SetupA_Nodes,30,3,18,10,0,0,0
SetupA_Nodes,30,3,18,11,0,0,0
SetupA_Nodes,30,3,18,12,0,0,0
SetupA_Nodes,30,3,18,13,0,0,0
SetupA_Nodes,30,3,18,14,0,0,0
SetupA_Nodes,30,3,18,15,0,0,0
SetupA_Nodes,30,3,18,16,0,0,0
SetupA_Nodes,30,3,18,17,0,0,0
SetupA_Nodes,30,3,18,18,0,0,0
SetupA_Nodes,30,3,18,19,0,0,0
SetupA_Nodes,30,3,18,20,0,0,0
SetupA_Nodes,30,3,18,21,0,0,0
SetupA_Nodes,30,3,18,22,0,0,0
SetupA_Nodes,30,3,18,23,0,0,0
SetupA_Nodes,30,3,18,24,0,0,0
SetupA_Nodes,30,3,18,25,0,0,0
SetupA_Nodes,30,3,18,26,0,0,0
SetupA_Nodes,30,3,18,27,0,0,0
SetupA_Nodes,30,3,18,28,0,0,0
SetupA_Nodes,30,3,19,0,870,436,434
SetupA_Nodes,30,3,19,1,4210,1511,2699
SetupA_Nodes,30,3,19,2,8045,4908,3137
SetupA_Nodes,30,3,19,3,1742,1462,280
SetupA_Nodes,30,3,19,4,125,120,5
SetupA_Nodes,30,3,19,5,42,42,0
SetupA_Nodes,30,3,19,6,7,7,0
SetupA_Nodes,30,3,19,7,0,0,0
SetupA_Nodes,30,3,19,8,0,0,0
SetupA_Nodes,30,3,19,9,0,0,0
SetupA_Nodes,30,3,19,10,0,0,0
SetupA_Nodes,30,3,19,11,0,0,0
SetupA_Nodes,30,3,19,12,0,0,0
SetupA_Nodes,30,3,19,13,0,0,0
SetupA_Nodes,30,3,19,14,0,0,0
SetupA_Nodes,30,3,19,15,0,0,0
SetupA_Nodes,30,3,19,16,0,0,0
SetupA_Nodes,30,3,19,17,0,0,0
SetupA_Nodes,30,3,19,18,0,0,0
SetupA_Nodes,30,3,19,19,0,0,0
SetupA_Nodes,30,3,19,20,0,0,0
SetupA_Nodes,30,3,19,21,0,0,0
SetupA_Nodes,30,3,19,22,0,0,0
SetupA_Nodes,30,3,19,23,0,0,0
SetupA_Nodes,30,3,19,24,0,0,0
SetupA_Nodes,30,3,19,25,0,0,0
SetupA_Nodes,30,3,19,26,0,0,0
SetupA_Nodes,30,3,19,27,0,0,0
SetupA_Nodes,30,3,19,28,0,0,0
SetupA_Nodes,30,3,20,0,870,436,434
SetupA_Nodes,30,3,20,1,6770,2902,3868
SetupA_Nodes,30,3,20,2,7103,4674,2429
SetupA_Nodes,30,3,20,3,5153,3974,1179
SetupA_Nodes,30,3,20,4,593,384,209
SetupA_Nodes,30,3,20,5,48,48,0
SetupA_Nodes,30,3,20,6,7,7,0
SetupA_Nodes,30,3,20,7,0,0,0
SetupA_Nodes,30,3,20,8,0,0,0
SetupA_Nodes,30,3,20,9,0,0,0
SetupA_Nodes,30,3,20,10,0,0,0
SetupA_Nodes,30,3,20,11,0,0,0
SetupA_Nodes,30,3,20,12,0,0,0
SetupA_Nodes,30,3,20,13,0,0,0
SetupA_Nodes,30,3,20,14,0,0,0
SetupA_Nodes,30,3,20,15,0,0,0
SetupA_Nodes,30,3,20,16,0,0,0
SetupA_Nodes,30,3,20,17,0,0,0
SetupA_Nodes,30,3,20,18,0,0,0
SetupA_Nodes,30,3,20,19,0,0,0
SetupA_Nodes,30,3,20,20,0,0,0
SetupA_Nodes,30,3,20,21,0,0,0
SetupA_Nodes,30,3,20,22,0,0,0
SetupA_Nodes,30,3,20,23,0,0,0
SetupA_Nodes,30,3,20,24,0,0,0
SetupA_Nodes,30,3,20,25,0,0,0
SetupA_Nodes,30,3,20,26,0,0,0
SetupA_Nodes,30,3,20,27,0,0,0
SetupA_Nodes,30,3,20,28,0,0,0
SetupA_Nodes,30,3,21,0,870,436,434
SetupA_Nodes,30,3,21,1,4821,2079,2742
SetupA_Nodes,30,3,21,2,11209,6746,4463
SetupA_Nodes,30,3,21,3,4568,3378,1190
SetupA_Nodes,30,3,21,4,1920,1812,108
SetupA_Nodes,30,3,21,5,210,210,0
SetupA_Nodes,30,3,21,6,63,63,0
SetupA_Nodes,30,3,21,7,8,8,0
SetupA_Nodes,30,3,21,8,0,0,0
SetupA_Nodes,30,3,21,9,0,0,0
SetupA_Nodes,30,3,21,10,0,0,0
SetupA_Nodes,30,3,21,11,0,0,0
SetupA_Nodes,30,3,21,12,0,0,0
SetupA_Nodes,30,3,21,13,0,0,0
SetupA_Nodes,30,3,21,14,0,0,0
SetupA_Nodes,30,3,21,15,0,0,0
SetupA_Nodes,30,3,21,16,0,0,0
SetupA_Nodes,30,3,21,17,0,0,0
SetupA_Nodes,30,3,21,18,0,0,0
SetupA_Nodes,30,3,21,19,0,0,0
SetupA_Nodes,30,3,21,20,0,0,0
SetupA_Nodes,30,3,21,21,0,0,0
SetupA_Nodes,30,3,21,22,0,0,0
SetupA_Nodes,30,3,21,23,0,0,0
SetupA_Nodes,30,3,21,24,0,0,0
SetupA_Nodes,30,3,21,25,0,0,0
SetupA_Nodes,30,3,21,26,0,0,0
SetupA_Nodes,30,3,21,27,0,0,0
SetupA_Nodes,30,3,21,28,0,0,0
SetupA_Nodes,30,3,22,0,870,436,434
SetupA_Nodes,30,3,22,1,6257,2563,3694
SetupA_Nodes,30,3,22,2,5948,4140,1808
SetupA_Nodes,30,3,22,3,2475,1729,746
SetupA_Nodes,30,3,22,4,604,491,113
SetupA_Nodes,30,3,22,5,204,178,26
SetupA_Nodes,30,3,22,6,7,7,0
SetupA_Nodes,30,3,22,7,0,0,0
SetupA_Nodes,30,3,22,8,0,0,0
SetupA_Nodes,30,3,22,9,0,0,0
SetupA_Nodes,30,3,22,10,0,0,0
SetupA_Nodes,30,3,22,11,0,0,0
SetupA_Nodes,30,3,22,12,0,0,0
SetupA_Nodes,30,3,22,13,0,0,0
SetupA_Nodes,30,3,22,14,0,0,0
SetupA_Nodes,30,3,22,15,0,0,0
SetupA_Nodes,30,3,22,16,0,0,0
SetupA_Nodes,30,3,22,17,0,0,0
SetupA_Nodes,30,3,22,18,0,0,0
SetupA_Nodes,30,3,22,19,0,0,0
SetupA_Nodes,30,3,22,20,0,0,0
SetupA_Nodes,30,3,22,21,0,0,0
SetupA_Nodes,30,3,22,22,0,0,0
SetupA_Nodes,30,3,22,23,0,0,0
SetupA_Nodes,30,3,22,24,0,0,0
SetupA_Nodes,30,3,22,25,0,0,0
SetupA_Nodes,30,3,22,26,0,0,0
SetupA_Nodes,30,3,22,27,0,0,0
SetupA_Nodes,30,3,22,28,0,0,0
SetupA_Nodes,30,3,23,0,870,436,434
SetupA_Nodes,30,3,23,1,4531,1634,2897
SetupA_Nodes,30,3,23,2,9877,5165,4712
SetupA_Nodes,30,3,23,3,6999,5149,1850
SetupA_Nodes,30,3,23,4,527,352,175
SetupA_Nodes,30,3,23,5,0,0,0
SetupA_Nodes,30,3,23,6,0,0,0
SetupA_Nodes,30,3,23,7,0,0,0
SetupA_Nodes,30,3,23,8,0,0,0
SetupA_Nodes,30,3,23,9,0,0,0
SetupA_Nodes,30,3,23,10,0,0,0
SetupA_Nodes,30,3,23,11,0,0,0
SetupA_Nodes,30,3,23,12,0,0,0
SetupA_Nodes,30,3,23,13,0,0,0
SetupA_Nodes,30,3,23,14,0,0,0
SetupA_Nodes,30,3,23,15,0,0,0
SetupA_Nodes,30,3,23,16,0,0,0
SetupA_Nodes,30,3,23,17,0,0,0
SetupA_Nodes,30,3,23,18,0,0,0
SetupA_Nodes,30,3,23,19,0,0,0
SetupA_Nodes,30,3,23,20,0,0,0
SetupA_Nodes,30,3,23,21,0,0,0
SetupA_Nodes,30,3,23,22,0,0,0
SetupA_Nodes,30,3,23,23,0,0,0
SetupA_Nodes,30,3,23,24,0,0,0
SetupA_Nodes,30,3,23,25,0,0,0
SetupA_Nodes,30,3,23,26,0,0,0
SetupA_Nodes,30,3,23,27,0,0,0
SetupA_Nodes,30,3,23,28,0,0,0
SetupA_Nodes,30,3,24,0,870,436,434
SetupA_Nodes,30,3,24,1,4396,1857,2539
SetupA_Nodes,30,3,24,2,5929,3376,2553
SetupA_Nodes,30,3,24,3,948,765,183
SetupA_Nodes,30,3,24,4,55,50,5
SetupA_Nodes,30,3,24,5,6,6,0
SetupA_Nodes,30,3,24,6,0,0,0
SetupA_Nodes,30,3,24,7,0,0,0
SetupA_Nodes,30,3,24,8,0,0,0
SetupA_Nodes,30,3,24,9,0,0,0
SetupA_Nodes,30,3,24,10,0,0,0
SetupA_Nodes,30,3,24,11,0,0,0
SetupA_Nodes,30,3,24,12,0,0,0
SetupA_Nodes,30,3,24,13,0,0,0
SetupA_Nodes,30,3,24,14,0,0,0
SetupA_Nodes,30,3,24,15,0,0,0
SetupA_Nodes,30,3,24,16,0,0,0
SetupA_Nodes,30,3,24,17,0,0,0
SetupA_Nodes,30,3,24,18,0,0,0
SetupA_Nodes,30,3,24,19,0,0,0
SetupA_Nodes,30,3,24,20,0,0,0
SetupA_Nodes,30,3,24,21,0,0,0
SetupA_Nodes,30,3,24,22,0,0,0
SetupA_Nodes,30,3,24,23,0,0,0
SetupA_Nodes,30,3,24,24,0,0,0
SetupA_Nodes,30,3,24,25,0,0,0
SetupA_Nodes,30,3,24,26,0,0,0
SetupA_Nodes,30,3,24,27,0,0,0
SetupA_Nodes,30,3,24,28,0,0,0
SetupA_Nodes,30,3,25,0,870,436,434
SetupA_Nodes,30,3,25,1,5430,2251,3179
SetupA_Nodes,30,3,25,2,7483,4515,2968
SetupA_Nodes,30,3,25,3,8248,5445,2803
SetupA_Nodes,30,3,25,4,10426,7808,2618
SetupA_Nodes,30,3,25,5,4153,3091,1062
SetupA_Nodes,30,3,25,6,7,7,0
SetupA_Nodes,30,3,25,7,0,0,0
SetupA_Nodes,30,3,25,8,0,0,0
SetupA_Nodes,30,3,25,9,0,0,0
SetupA_Nodes,30,3,25,10,0,0,0
SetupA_Nodes,30,3,25,11,0,0,0
SetupA_Nodes,30,3,25,12,0,0,0
SetupA_Nodes,30,3,25,13,0,0,0
SetupA_Nodes,30,3,25,14,0,0,0
SetupA_Nodes,30,3,25,15,0,0,0
SetupA_Nodes,30,3,25,16,0,0,0
SetupA_Nodes,30,3,25,17,0,0,0
SetupA_Nodes,30,3,25,18,0,0,0
SetupA_Nodes,30,3,25,19,0,0,0
SetupA_Nodes,30,3,25,20,0,0,0
SetupA_Nodes,30,3,25,21,0,0,0
SetupA_Nodes,30,3,25,22,0,0,0
SetupA_Nodes,30,3,25,23,0,0,0
SetupA_Nodes,30,3,25,24,0,0,0
SetupA_Nodes,30,3,25,25,0,0,0
SetupA_Nodes,30,3,25,26,0,0,0
SetupA_Nodes,30,3,25,27,0,0,0
SetupA_Nodes,30,3,25,28,0,0,0
SetupA_Nodes,30,3,26,0,870,436,434
SetupA_Nodes,30,3,26,1,4824,1850,2974
SetupA_Nodes,30,3,26,2,5688,3298,2390
SetupA_Nodes,30,3,26,3,2524,1451,1073
SetupA_Nodes,30,3,26,4,75,40,35
SetupA_Nodes,30,3,26,5,12,6,6
SetupA_Nodes,30,3,26,6,0,0,0
SetupA_Nodes,30,3,26,7,0,0,0
SetupA_Nodes,30,3,26,8,0,0,0
SetupA_Nodes,30,3,26,9,0,0,0
SetupA_Nodes,30,3,26,10,0,0,0
SetupA_Nodes,30,3,26,11,0,0,0
SetupA_Nodes,30,3,26,12,0,0,0
SetupA_Nodes,30,3,26,13,0,0,0
SetupA_Nodes,30,3,26,14,0,0,0
SetupA_Nodes,30,3,26,15,0,0,0
SetupA_Nodes,30,3,26,16,0,0,0
SetupA_Nodes,30,3,26,17,0,0,0
SetupA_Nodes,30,3,26,18,0,0,0
SetupA_Nodes,30,3,26,19,0,0,0
SetupA_Nodes,30,3,26,20,0,0,0
SetupA_Nodes,30,3,26,21,0,0,0
SetupA_Nodes,30,3,26,22,0,0,0
SetupA_Nodes,30,3,26,23,0,0,0
SetupA_Nodes,30,3,26,24,0,0,0
SetupA_Nodes,30,3,26,25,0,0,0
SetupA_Nodes,30,3,26,26,0,0,0
SetupA_Nodes,30,3,26,27,0,0,0
SetupA_Nodes,30,3,26,28,0,0,0
SetupA_Nodes,30,3,27,0,870,436,434
SetupA_Nodes,30,3,27,1,4711,1693,3018
SetupA_Nodes,30,3,27,2,13040,6660,6380
SetupA_Nodes,30,3,27,3,15899,8570,7329
SetupA_Nodes,30,3,27,4,16371,11272,5099
SetupA_Nodes,30,3,27,5,496,357,139
SetupA_Nodes,30,3,27,6,56,49,7
SetupA_Nodes,30,3,27,7,8,8,0
SetupA_Nodes,30,3,27,8,0,0,0
SetupA_Nodes,30,3,27,9,0,0,0
SetupA_Nodes,30,3,27,10,0,0,0
SetupA_Nodes,30,3,27,11,0,0,0
SetupA_Nodes,30,3,27,12,0,0,0
SetupA_Nodes,30,3,27,13,0,0,0
SetupA_Nodes,30,3,27,14,0,0,0
SetupA_Nodes,30,3,27,15,0,0,0
SetupA_Nodes,30,3,27,16,0,0,0
SetupA_Nodes,30,3,27,17,0,0,0
SetupA_Nodes,30,3,27,18,0,0,0
SetupA_Nodes,30,3,27,19,0,0,0
SetupA_Nodes,30,3,27,20,0,0,0
SetupA_Nodes,30,3,27,21,0,0,0
SetupA_Nodes,30,3,27,22,0,0,0
SetupA_Nodes,30,3,27,23,0,0,0
SetupA_Nodes,30,3,27,24,0,0,0
SetupA_Nodes,30,3,27,25,0,0,0
SetupA_Nodes,30,3,27,26,0,0,0
SetupA_Nodes,30,3,27,27,0,0,0
SetupA_Nodes,30,3,27,28,0,0,0
SetupA_Nodes,30,3,28,0,870,436,434
SetupA_Nodes,30,3,28,1,3802,1325,2477
SetupA_Nodes,30,3,28,2,12052,6407,5645
SetupA_Nodes,30,3,28,3,6137,3954,2183
SetupA_Nodes,30,3,28,4,1167,851,316
SetupA_Nodes,30,3,28,5,214,194,20
SetupA_Nodes,30,3,28,6,7,7,0
SetupA_Nodes,30,3,28,7,0,0,0
SetupA_Nodes,30,3,28,8,0,0,0
SetupA_Nodes,30,3,28,9,0,0,0
SetupA_Nodes,30,3,28,10,0,0,0
SetupA_Nodes,30,3,28,11,0,0,0
SetupA_Nodes,30,3,28,12,0,0,0
SetupA_Nodes,30,3,28,13,0,0,0
SetupA_Nodes,30,3,28,14,0,0,0
SetupA_Nodes,30,3,28,15,0,0,0
SetupA_Nodes,30,3,28,16,0,0,0
SetupA_Nodes,30,3,28,17,0,0,0
SetupA_Nodes,30,3,28,18,0,0,0
SetupA_Nodes,30,3,28,19,0,0,0
SetupA_Nodes,30,3,28,20,0,0,0
SetupA_Nodes,30,3,28,21,0,0,0
SetupA_Nodes,30,3,28,22,0,0,0
SetupA_Nodes,30,3,28,23,0,0,0
SetupA_Nodes,30,3,28,24,0,0,0
SetupA_Nodes,30,3,28,25,0,0,0
SetupA_Nodes,30,3,28,26,0,0,0
SetupA_Nodes,30,3,28,27,0,0,0
SetupA_Nodes,30,3,28,28,0,0,0
SetupA_Nodes,30,3,29,0,870,436,434
SetupA_Nodes,30,3,29,1,5207,1997,3210
SetupA_Nodes,30,3,29,2,6973,3794,3179
SetupA_Nodes,30,3,29,3,1930,1156,774
SetupA_Nodes,30,3,29,4,395,166,229
SetupA_Nodes,30,3,29,5,54,12,42
SetupA_Nodes,30,3,29,6,7,0,7
SetupA_Nodes,30,3,29,7,0,0,0
SetupA_Nodes,30,3,29,8,0,0,0
SetupA_Nodes,30,3,29,9,0,0,0
SetupA_Nodes,30,3,29,10,0,0,0
SetupA_Nodes,30,3,29,11,0,0,0
SetupA_Nodes,30,3,29,12,0,0,0
SetupA_Nodes,30,3,29,13,0,0,0
SetupA_Nodes,30,3,29,14,0,0,0
SetupA_Nodes,30,3,29,15,0,0,0
SetupA_Nodes,30,3,29,16,0,0,0
SetupA_Nodes,30,3,29,17,0,0,0
SetupA_Nodes,30,3,29,18,0,0,0
SetupA_Nodes,30,3,29,19,0,0,0
SetupA_Nodes,30,3,29,20,0,0,0
SetupA_Nodes,30,3,29,21,0,0,0
SetupA_Nodes,30,3,29,22,0,0,0
SetupA_Nodes,30,3,29,23,0,0,0
SetupA_Nodes,30,3,29,24,0,0,0
SetupA_Nodes,30,3,29,25,0,0,0
SetupA_Nodes,30,3,29,26,0,0,0
SetupA_Nodes,30,3,29,27,0,0,0
SetupA_Nodes,30,3,29,28,0,0,0
SetupA_Nodes,40,3,0,0,1560,781,779
SetupA_Nodes,40,3,0,1,23077,10168,12909
SetupA_Nodes,40,3,0,2,26799,17817,8982
SetupA_Nodes,40,3,0,3,14271,10766,3505
SetupA_Nodes,40,3,0,4,163,127,36
SetupA_Nodes,40,3,0,5,12,12,0
SetupA_Nodes,40,3,0,6,0,0,0
SetupA_Nodes,40,3,0,7,0,0,0
SetupA_Nodes,40,3,0,8,0,0,0
SetupA_Nodes,40,3,0,9,0,0,0
SetupA_Nodes,40,3,0,10,0,0,0
