Setup,Nodes,Deg,Rep,Z_Size,Requested_CITs,Performed_CITs,Bypassed_CITs
SetupB_Density,20,3,15,15,0,0,0
SetupB_Density,20,3,15,16,0,0,0
SetupB_Density,20,3,15,17,0,0,0
SetupB_Density,20,3,15,18,0,0,0
SetupB_Density,20,3,16,0,380,190,190
SetupB_Density,20,3,16,1,3219,1455,1764
SetupB_Density,20,3,16,2,4230,2474,1756
SetupB_Density,20,3,16,3,5620,3044,2576
SetupB_Density,20,3,16,4,5849,2623,3226
SetupB_Density,20,3,16,5,1110,285,825
SetupB_Density,20,3,16,6,7,7,0
SetupB_Density,20,3,16,7,0,0,0
SetupB_Density,20,3,16,8,0,0,0
SetupB_Density,20,3,16,9,0,0,0
SetupB_Density,20,3,16,10,0,0,0
SetupB_Density,20,3,16,11,0,0,0
SetupB_Density,20,3,16,12,0,0,0
SetupB_Density,20,3,16,13,0,0,0
SetupB_Density,20,3,16,14,0,0,0
SetupB_Density,20,3,16,15,0,0,0
SetupB_Density,20,3,16,16,0,0,0
SetupB_Density,20,3,16,17,0,0,0
SetupB_Density,20,3,16,18,0,0,0
SetupB_Density,20,3,17,0,380,190,190
SetupB_Density,20,3,17,1,2109,877,1232
SetupB_Density,20,3,17,2,3103,1686,1417
SetupB_Density,20,3,17,3,2961,1214,1747
SetupB_Density,20,3,17,4,415,115,300
SetupB_Density,20,3,17,5,42,0,42
SetupB_Density,20,3,17,6,7,0,7
SetupB_Density,20,3,17,7,0,0,0
SetupB_Density,20,3,17,8,0,0,0
SetupB_Density,20,3,17,9,0,0,0
SetupB_Density,20,3,17,10,0,0,0
SetupB_Density,20,3,17,11,0,0,0
SetupB_Density,20,3,17,12,0,0,0
SetupB_Density,20,3,17,13,0,0,0
SetupB_Density,20,3,17,14,0,0,0
SetupB_Density,20,3,17,15,0,0,0
SetupB_Density,20,3,17,16,0,0,0
SetupB_Density,20,3,17,17,0,0,0
SetupB_Density,20,3,17,18,0,0,0
SetupB_Density,20,3,18,0,380,190,190
SetupB_Density,20,3,18,1,1236,420,816
SetupB_Density,20,3,18,2,1349,675,674
SetupB_Density,20,3,18,3,642,363,279
SetupB_Density,20,3,18,4,127,55,72
SetupB_Density,20,3,18,5,6,6,0
SetupB_Density,20,3,18,6,0,0,0
SetupB_Density,20,3,18,7,0,0,0
SetupB_Density,20,3,18,8,0,0,0
SetupB_Density,20,3,18,9,0,0,0
SetupB_Density,20,3,18,10,0,0,0
SetupB_Density,20,3,18,11,0,0,0
SetupB_Density,20,3,18,12,0,0,0
SetupB_Density,20,3,18,13,0,0,0
SetupB_Density,20,3,18,14,0,0,0
SetupB_Density,20,3,18,15,0,0,0
SetupB_Density,20,3,18,16,0,0,0
SetupB_Density,20,3,18,17,0,0,0
SetupB_Density,20,3,18,18,0,0,0
SetupB_Density,20,3,19,0,380,190,190
SetupB_Density,20,3,19,1,2667,1189,1478
SetupB_Density,20,3,19,2,1410,976,434
SetupB_Density,20,3,19,3,268,223,45
SetupB_Density,20,3,19,4,140,135,5
SetupB_Density,20,3,19,5,48,48,0
SetupB_Density,20,3,19,6,7,7,0
SetupB_Density,20,3,19,7,0,0,0
SetupB_Density,20,3,19,8,0,0,0
SetupB_Density,20,3,19,9,0,0,0
SetupB_Density,20,3,19,10,0,0,0
SetupB_Density,20,3,19,11,0,0,0
SetupB_Density,20,3,19,12,0,0,0
SetupB_Density,20,3,19,13,0,0,0
SetupB_Density,20,3,19,14,0,0,0
SetupB_Density,20,3,19,15,0,0,0
SetupB_Density,20,3,19,16,0,0,0
SetupB_Density,20,3,19,17,0,0,0
SetupB_Density,20,3,19,18,0,0,0
SetupB_Density,20,3,20,0,380,190,190
SetupB_Density,20,3,20,1,1602,616,986
SetupB_Density,20,3,20,2,2216,1040,1176
SetupB_Density,20,3,20,3,2788,1194,1594
SetupB_Density,20,3,20,4,290,69,221
SetupB_Density,20,3,20,5,40,6,34
SetupB_Density,20,3,20,6,0,0,0
SetupB_Density,20,3,20,7,0,0,0
SetupB_Density,20,3,20,8,0,0,0
SetupB_Density,20,3,20,9,0,0,0
SetupB_Density,20,3,20,10,0,0,0
SetupB_Density,20,3,20,11,0,0,0
SetupB_Density,20,3,20,12,0,0,0
SetupB_Density,20,3,20,13,0,0,0
SetupB_Density,20,3,20,14,0,0,0
SetupB_Density,20,3,20,15,0,0,0
SetupB_Density,20,3,20,16,0,0,0
SetupB_Density,20,3,20,17,0,0,0
SetupB_Density,20,3,20,18,0,0,0
SetupB_Density,20,3,21,0,380,190,190
SetupB_Density,20,3,21,1,2265,1047,1218
SetupB_Density,20,3,21,2,3920,2490,1430
SetupB_Density,20,3,21,3,917,659,258
SetupB_Density,20,3,21,4,65,65,0
SetupB_Density,20,3,21,5,12,12,0
SetupB_Density,20,3,21,6,0,0,0
SetupB_Density,20,3,21,7,0,0,0
SetupB_Density,20,3,21,8,0,0,0
SetupB_Density,20,3,21,9,0,0,0
SetupB_Density,20,3,21,10,0,0,0
SetupB_Density,20,3,21,11,0,0,0
SetupB_Density,20,3,21,12,0,0,0
SetupB_Density,20,3,21,13,0,0,0
SetupB_Density,20,3,21,14,0,0,0
SetupB_Density,20,3,21,15,0,0,0
SetupB_Density,20,3,21,16,0,0,0
SetupB_Density,20,3,21,17,0,0,0
SetupB_Density,20,3,21,18,0,0,0
SetupB_Density,20,3,22,0,380,190,190
SetupB_Density,20,3,22,1,2893,1295,1598
SetupB_Density,20,3,22,2,2323,1320,1003
SetupB_Density,20,3,22,3,2132,1091,1041
SetupB_Density,20,3,22,4,956,559,397
SetupB_Density,20,3,22,5,6,6,0
SetupB_Density,20,3,22,6,0,0,0
SetupB_Density,20,3,22,7,0,0,0
SetupB_Density,20,3,22,8,0,0,0
SetupB_Density,20,3,22,9,0,0,0
SetupB_Density,20,3,22,10,0,0,0
SetupB_Density,20,3,22,11,0,0,0
SetupB_Density,20,3,22,12,0,0,0
SetupB_Density,20,3,22,13,0,0,0
SetupB_Density,20,3,22,14,0,0,0
SetupB_Density,20,3,22,15,0,0,0
SetupB_Density,20,3,22,16,0,0,0
SetupB_Density,20,3,22,17,0,0,0
SetupB_Density,20,3,22,18,0,0,0
SetupB_Density,20,3,23,0,380,190,190
SetupB_Density,20,3,23,1,2442,1079,1363
SetupB_Density,20,3,23,2,1993,1284,709
SetupB_Density,20,3,23,3,708,552,156
SetupB_Density,20,3,23,4,150,141,9
SetupB_Density,20,3,23,5,48,48,0
SetupB_Density,20,3,23,6,7,7,0
SetupB_Density,20,3,23,7,0,0,0
SetupB_Density,20,3,23,8,0,0,0
SetupB_Density,20,3,23,9,0,0,0
SetupB_Density,20,3,23,10,0,0,0
SetupB_Density,20,3,23,11,0,0,0
SetupB_Density,20,3,23,12,0,0,0
SetupB_Density,20,3,23,13,0,0,0
SetupB_Density,20,3,23,14,0,0,0
SetupB_Density,20,3,23,15,0,0,0
SetupB_Density,20,3,23,16,0,0,0
SetupB_Density,20,3,23,17,0,0,0
SetupB_Density,20,3,23,18,0,0,0
SetupB_Density,20,3,24,0,380,190,190
SetupB_Density,20,3,24,1,2776,1111,1665
SetupB_Density,20,3,24,2,4699,3021,1678
SetupB_Density,20,3,24,3,687,582,105
SetupB_Density,20,3,24,4,20,20,0
SetupB_Density,20,3,24,5,0,0,0
SetupB_Density,20,3,24,6,0,0,0
SetupB_Density,20,3,24,7,0,0,0
SetupB_Density,20,3,24,8,0,0,0
SetupB_Density,20,3,24,9,0,0,0
SetupB_Density,20,3,24,10,0,0,0
SetupB_Density,20,3,24,11,0,0,0
SetupB_Density,20,3,24,12,0,0,0
SetupB_Density,20,3,24,13,0,0,0
SetupB_Density,20,3,24,14,0,0,0
SetupB_Density,20,3,24,15,0,0,0
SetupB_Density,20,3,24,16,0,0,0
SetupB_Density,20,3,24,17,0,0,0
SetupB_Density,20,3,24,18,0,0,0
SetupB_Density,20,3,25,0,380,190,190
SetupB_Density,20,3,25,1,1779,730,1049
SetupB_Density,20,3,25,2,2915,1651,1264
SetupB_Density,20,3,25,3,1275,812,463
SetupB_Density,20,3,25,4,129,54,75
SetupB_Density,20,3,25,5,6,6,0
SetupB_Density,20,3,25,6,0,0,0
SetupB_Density,20,3,25,7,0,0,0
SetupB_Density,20,3,25,8,0,0,0
SetupB_Density,20,3,25,9,0,0,0
SetupB_Density,20,3,25,10,0,0,0
SetupB_Density,20,3,25,11,0,0,0
SetupB_Density,20,3,25,12,0,0,0
SetupB_Density,20,3,25,13,0,0,0
SetupB_Density,20,3,25,14,0,0,0
SetupB_Density,20,3,25,15,0,0,0
SetupB_Density,20,3,25,16,0,0,0
SetupB_Density,20,3,25,17,0,0,0
SetupB_Density,20,3,25,18,0,0,0
SetupB_Density,20,3,26,0,380,190,190
SetupB_Density,20,3,26,1,2086,848,1238
SetupB_Density,20,3,26,2,3395,1849,1546
SetupB_Density,20,3,26,3,1936,1118,818
SetupB_Density,20,3,26,4,541,409,132
SetupB_Density,20,3,26,5,12,12,0
SetupB_Density,20,3,26,6,0,0,0
SetupB_Density,20,3,26,7,0,0,0
SetupB_Density,20,3,26,8,0,0,0
SetupB_Density,20,3,26,9,0,0,0
SetupB_Density,20,3,26,10,0,0,0
SetupB_Density,20,3,26,11,0,0,0
SetupB_Density,20,3,26,12,0,0,0
SetupB_Density,20,3,26,13,0,0,0
SetupB_Density,20,3,26,14,0,0,0
SetupB_Density,20,3,26,15,0,0,0
SetupB_Density,20,3,26,16,0,0,0
SetupB_Density,20,3,26,17,0,0,0
SetupB_Density,20,3,26,18,0,0,0
SetupB_Density,20,3,27,0,380,190,190
SetupB_Density,20,3,27,1,1931,830,1101
SetupB_Density,20,3,27,2,2546,1672,874
SetupB_Density,20,3,27,3,1327,1127,200
SetupB_Density,20,3,27,4,65,65,0
SetupB_Density,20,3,27,5,12,12,0
SetupB_Density,20,3,27,6,0,0,0
SetupB_Density,20,3,27,7,0,0,0
SetupB_Density,20,3,27,8,0,0,0
SetupB_Density,20,3,27,9,0,0,0
SetupB_Density,20,3,27,10,0,0,0
SetupB_Density,20,3,27,11,0,0,0
SetupB_Density,20,3,27,12,0,0,0
SetupB_Density,20,3,27,13,0,0,0
SetupB_Density,20,3,27,14,0,0,0
SetupB_Density,20,3,27,15,0,0,0
SetupB_Density,20,3,27,16,0,0,0
SetupB_Density,20,3,27,17,0,0,0
SetupB_Density,20,3,27,18,0,0,0
SetupB_Density,20,3,28,0,380,190,190
SetupB_Density,20,3,28,1,2508,1052,1456
SetupB_Density,20,3,28,2,2877,1889,988
SetupB_Density,20,3,28,3,705,605,100
SetupB_Density,20,3,28,4,140,135,5
SetupB_Density,20,3,28,5,48,48,0
SetupB_Density,20,3,28,6,7,7,0
SetupB_Density,20,3,28,7,0,0,0
SetupB_Density,20,3,28,8,0,0,0
SetupB_Density,20,3,28,9,0,0,0
SetupB_Density,20,3,28,10,0,0,0
SetupB_Density,20,3,28,11,0,0,0
SetupB_Density,20,3,28,12,0,0,0
SetupB_Density,20,3,28,13,0,0,0
SetupB_Density,20,3,28,14,0,0,0
SetupB_Density,20,3,28,15,0,0,0
SetupB_Density,20,3,28,16,0,0,0
SetupB_Density,20,3,28,17,0,0,0
SetupB_Density,20,3,28,18,0,0,0
SetupB_Density,20,3,29,0,380,190,190
SetupB_Density,20,3,29,1,1756,752,1004
SetupB_Density,20,3,29,2,711,463,248
SetupB_Density,20,3,29,3,156,104,52
SetupB_Density,20,3,29,4,40,35,5
SetupB_Density,20,3,29,5,6,6,0
SetupB_Density,20,3,29,6,0,0,0
SetupB_Density,20,3,29,7,0,0,0
SetupB_Density,20,3,29,8,0,0,0
SetupB_Density,20,3,29,9,0,0,0
SetupB_Density,20,3,29,10,0,0,0
SetupB_Density,20,3,29,11,0,0,0
SetupB_Density,20,3,29,12,0,0,0
SetupB_Density,20,3,29,13,0,0,0
SetupB_Density,20,3,29,14,0,0,0
SetupB_Density,20,3,29,15,0,0,0
SetupB_Density,20,3,29,16,0,0,0
SetupB_Density,20,3,29,17,0,0,0
SetupB_Density,20,3,29,18,0,0,0
SetupB_Density,20,4,0,0,380,190,190
SetupB_Density,20,4,0,1,4847,2206,2641
SetupB_Density,20,4,0,2,17418,10533,6885
SetupB_Density,20,4,0,3,22727,17048,5679
SetupB_Density,20,4,0,4,11580,10611,969
SetupB_Density,20,4,0,5,102,102,0
SetupB_Density,20,4,0,6,7,7,0
SetupB_Density,20,4,0,7,0,0,0
SetupB_Density,20,4,0,8,0,0,0
SetupB_Density,20,4,0,9,0,0,0
SetupB_Density,20,4,0,10,0,0,0
SetupB_Density,20,4,0,11,0,0,0
SetupB_Density,20,4,0,12,0,0,0
SetupB_Density,20,4,0,13,0,0,0
SetupB_Density,20,4,0,14,0,0,0
SetupB_Density,20,4,0,15,0,0,0
SetupB_Density,20,4,0,16,0,0,0
SetupB_Density,20,4,0,17,0,0,0
SetupB_Density,20,4,0,18,0,0,0
SetupB_Density,20,4,1,0,380,190,190
SetupB_Density,20,4,1,1,2632,992,1640
SetupB_Density,20,4,1,2,9943,5218,4725
SetupB_Density,20,4,1,3,10196,6776,3420
SetupB_Density,20,4,1,4,16842,12920,3922
SetupB_Density,20,4,1,5,18210,14378,3832
SetupB_Density,20,4,1,6,22379,17615,4764
SetupB_Density,20,4,1,7,6691,6191,500
SetupB_Density,20,4,1,8,0,0,0
SetupB_Density,20,4,1,9,0,0,0
SetupB_Density,20,4,1,10,0,0,0
SetupB_Density,20,4,1,11,0,0,0
SetupB_Density,20,4,1,12,0,0,0
SetupB_Density,20,4,1,13,0,0,0
SetupB_Density,20,4,1,14,0,0,0
SetupB_Density,20,4,1,15,0,0,0
SetupB_Density,20,4,1,16,0,0,0
SetupB_Density,20,4,1,17,0,0,0
SetupB_Density,20,4,1,18,0,0,0
SetupB_Density,20,4,2,0,380,190,190
SetupB_Density,20,4,2,1,3352,1413,1939
SetupB_Density,20,4,2,2,7180,4705,2475
SetupB_Density,20,4,2,3,6204,5131,1073
SetupB_Density,20,4,2,4,1549,1312,237
SetupB_Density,20,4,2,5,60,54,6
SetupB_Density,20,4,2,6,7,7,0
SetupB_Density,20,4,2,7,0,0,0
SetupB_Density,20,4,2,8,0,0,0
SetupB_Density,20,4,2,9,0,0,0
SetupB_Density,20,4,2,10,0,0,0
SetupB_Density,20,4,2,11,0,0,0
SetupB_Density,20,4,2,12,0,0,0
SetupB_Density,20,4,2,13,0,0,0
SetupB_Density,20,4,2,14,0,0,0
SetupB_Density,20,4,2,15,0,0,0
SetupB_Density,20,4,2,16,0,0,0
SetupB_Density,20,4,2,17,0,0,0
SetupB_Density,20,4,2,18,0,0,0
SetupB_Density,20,4,3,0,380,190,190
SetupB_Density,20,4,3,1,3659,1546,2113
SetupB_Density,20,4,3,2,11865,7014,4851
SetupB_Density,20,4,3,3,20228,14645,5583
SetupB_Density,20,4,3,4,3586,2729,857
SetupB_Density,20,4,3,5,234,203,31
SetupB_Density,20,4,3,6,7,1,6
SetupB_Density,20,4,3,7,0,0,0
SetupB_Density,20,4,3,8,0,0,0
SetupB_Density,20,4,3,9,0,0,0
SetupB_Density,20,4,3,10,0,0,0
SetupB_Density,20,4,3,11,0,0,0
SetupB_Density,20,4,3,12,0,0,0
SetupB_Density,20,4,3,13,0,0,0
SetupB_Density,20,4,3,14,0,0,0
SetupB_Density,20,4,3,15,0,0,0
SetupB_Density,20,4,3,16,0,0,0
SetupB_Density,20,4,3,17,0,0,0
SetupB_Density,20,4,3,18,0,0,0
SetupB_Density,20,4,4,0,380,190,190
SetupB_Density,20,4,4,1,3774,1661,2113
SetupB_Density,20,4,4,2,12326,7170,5156
SetupB_Density,20,4,4,3,18081,12310,5771
SetupB_Density,20,4,4,4,2452,1760,692
SetupB_Density,20,4,4,5,18,12,6
SetupB_Density,20,4,4,6,0,0,0
SetupB_Density,20,4,4,7,0,0,0
SetupB_Density,20,4,4,8,0,0,0
SetupB_Density,20,4,4,9,0,0,0
SetupB_Density,20,4,4,10,0,0,0
SetupB_Density,20,4,4,11,0,0,0
SetupB_Density,20,4,4,12,0,0,0
SetupB_Density,20,4,4,13,0,0,0
SetupB_Density,20,4,4,14,0,0,0
SetupB_Density,20,4,4,15,0,0,0
SetupB_Density,20,4,4,16,0,0,0
SetupB_Density,20,4,4,17,0,0,0
SetupB_Density,20,4,4,18,0,0,0
SetupB_Density,20,4,5,0,380,190,190
SetupB_Density,20,4,5,1,4124,1863,2261
SetupB_Density,20,4,5,2,10520,6408,4112
SetupB_Density,20,4,5,3,8564,6423,2141
SetupB_Density,20,4,5,4,1625,1317,308
SetupB_Density,20,4,5,5,18,18,0
SetupB_Density,20,4,5,6,0,0,0
SetupB_Density,20,4,5,7,0,0,0
SetupB_Density,20,4,5,8,0,0,0
SetupB_Density,20,4,5,9,0,0,0
SetupB_Density,20,4,5,10,0,0,0
SetupB_Density,20,4,5,11,0,0,0
SetupB_Density,20,4,5,12,0,0,0
SetupB_Density,20,4,5,13,0,0,0
SetupB_Density,20,4,5,14,0,0,0
SetupB_Density,20,4,5,15,0,0,0
SetupB_Density,20,4,5,16,0,0,0
SetupB_Density,20,4,5,17,0,0,0
SetupB_Density,20,4,5,18,0,0,0
SetupB_Density,20,4,6,0,380,190,190
SetupB_Density,20,4,6,1,3240,1420,1820
SetupB_Density,20,4,6,2,13305,7474,5831
SetupB_Density,20,4,6,3,18638,12311,6327
SetupB_Density,20,4,6,4,27185,18665,8520
SetupB_Density,20,4,6,5,8111,5511,2600
SetupB_Density,20,4,6,6,254,210,44
SetupB_Density,20,4,6,7,8,8,0
SetupB_Density,20,4,6,8,0,0,0
SetupB_Density,20,4,6,9,0,0,0
SetupB_Density,20,4,6,10,0,0,0
SetupB_Density,20,4,6,11,0,0,0
SetupB_Density,20,4,6,12,0,0,0
SetupB_Density,20,4,6,13,0,0,0
SetupB_Density,20,4,6,14,0,0,0
SetupB_Density,20,4,6,15,0,0,0
SetupB_Density,20,4,6,16,0,0,0
SetupB_Density,20,4,6,17,0,0,0
SetupB_Density,20,4,6,18,0,0,0
SetupB_Density,20,4,7,0,380,190,190
SetupB_Density,20,4,7,1,4025,1817,2208
SetupB_Density,20,4,7,2,12635,7470,5165
SetupB_Density,20,4,7,3,17610,13625,3985
SetupB_Density,20,4,7,4,6659,5398,1261
SetupB_Density,20,4,7,5,2326,2225,101
SetupB_Density,20,4,7,6,0,0,0
SetupB_Density,20,4,7,7,0,0,0
SetupB_Density,20,4,7,8,0,0,0
SetupB_Density,20,4,7,9,0,0,0
SetupB_Density,20,4,7,10,0,0,0
SetupB_Density,20,4,7,11,0,0,0
SetupB_Density,20,4,7,12,0,0,0
SetupB_Density,20,4,7,13,0,0,0
SetupB_Density,20,4,7,14,0,0,0
SetupB_Density,20,4,7,15,0,0,0
SetupB_Density,20,4,7,16,0,0,0
SetupB_Density,20,4,7,17,0,0,0
SetupB_Density,20,4,7,18,0,0,0
SetupB_Density,20,4,8,0,380,190,190
SetupB_Density,20,4,8,1,3601,1641,1960
SetupB_Density,20,4,8,2,5376,3223,2153
SetupB_Density,20,4,8,3,8793,5966,2827
SetupB_Density,20,4,8,4,3266,2372,894
SetupB_Density,20,4,8,5,1335,815,520
SetupB_Density,20,4,8,6,65,24,41
SetupB_Density,20,4,8,7,0,0,0
SetupB_Density,20,4,8,8,0,0,0
SetupB_Density,20,4,8,9,0,0,0
SetupB_Density,20,4,8,10,0,0,0
SetupB_Density,20,4,8,11,0,0,0
SetupB_Density,20,4,8,12,0,0,0
SetupB_Density,20,4,8,13,0,0,0
SetupB_Density,20,4,8,14,0,0,0
SetupB_Density,20,4,8,15,0,0,0
SetupB_Density,20,4,8,16,0,0,0
SetupB_Density,20,4,8,17,0,0,0
SetupB_Density,20,4,8,18,0,0,0
SetupB_Density,20,4,9,0,380,190,190
SetupB_Density,20,4,9,1,4731,2244,2487
SetupB_Density,20,4,9,2,13589,8419,5170
SetupB_Density,20,4,9,3,15632,11128,4504
SetupB_Density,20,4,9,4,1661,1481,180
SetupB_Density,20,4,9,5,607,535,72
SetupB_Density,20,4,9,6,7,7,0
SetupB_Density,20,4,9,7,0,0,0
SetupB_Density,20,4,9,8,0,0,0
SetupB_Density,20,4,9,9,0,0,0
SetupB_Density,20,4,9,10,0,0,0
SetupB_Density,20,4,9,11,0,0,0
SetupB_Density,20,4,9,12,0,0,0
SetupB_Density,20,4,9,13,0,0,0
SetupB_Density,20,4,9,14,0,0,0
SetupB_Density,20,4,9,15,0,0,0
SetupB_Density,20,4,9,16,0,0,0
SetupB_Density,20,4,9,17,0,0,0
SetupB_Density,20,4,9,18,0,0,0
SetupB_Density,20,4,10,0,380,190,190
SetupB_Density,20,4,10,1,4136,1891,2245
SetupB_Density,20,4,10,2,16398,9835,6563
SetupB_Density,20,4,10,3,18867,15246,3621
SetupB_Density,20,4,10,4,4740,4255,485
SetupB_Density,20,4,10,5,158,100,58
SetupB_Density,20,4,10,6,7,7,0
SetupB_Density,20,4,10,7,0,0,0
SetupB_Density,20,4,10,8,0,0,0
SetupB_Density,20,4,10,9,0,0,0
SetupB_Density,20,4,10,10,0,0,0
SetupB_Density,20,4,10,11,0,0,0
SetupB_Density,20,4,10,12,0,0,0
SetupB_Density,20,4,10,13,0,0,0
SetupB_Density,20,4,10,14,0,0,0
SetupB_Density,20,4,10,15,0,0,0
SetupB_Density,20,4,10,16,0,0,0
SetupB_Density,20,4,10,17,0,0,0
SetupB_Density,20,4,10,18,0,0,0
SetupB_Density,20,4,11,0,380,190,190
SetupB_Density,20,4,11,1,3626,1522,2104
SetupB_Density,20,4,11,2,14082,7759,6323
SetupB_Density,20,4,11,3,18456,12314,6142
SetupB_Density,20,4,11,4,12897,10058,2839
SetupB_Density,20,4,11,5,4986,4562,424
SetupB_Density,20,4,11,6,21,21,0
SetupB_Density,20,4,11,7,0,0,0
SetupB_Density,20,4,11,8,0,0,0
SetupB_Density,20,4,11,9,0,0,0
SetupB_Density,20,4,11,10,0,0,0
SetupB_Density,20,4,11,11,0,0,0
SetupB_Density,20,4,11,12,0,0,0
SetupB_Density,20,4,11,13,0,0,0
SetupB_Density,20,4,11,14,0,0,0
SetupB_Density,20,4,11,15,0,0,0
SetupB_Density,20,4,11,16,0,0,0
SetupB_Density,20,4,11,17,0,0,0
SetupB_Density,20,4,11,18,0,0,0
SetupB_Density,20,4,12,0,380,190,190
SetupB_Density,20,4,12,1,3716,1540,2176
SetupB_Density,20,4,12,2,13059,7932,5127
SetupB_Density,20,4,12,3,15300,12271,3029
SetupB_Density,20,4,12,4,6438,5523,915
SetupB_Density,20,4,12,5,18,18,0
SetupB_Density,20,4,12,6,0,0,0
SetupB_Density,20,4,12,7,0,0,0
SetupB_Density,20,4,12,8,0,0,0
SetupB_Density,20,4,12,9,0,0,0
SetupB_Density,20,4,12,10,0,0,0
SetupB_Density,20,4,12,11,0,0,0
SetupB_Density,20,4,12,12,0,0,0
SetupB_Density,20,4,12,13,0,0,0
SetupB_Density,20,4,12,14,0,0,0
SetupB_Density,20,4,12,15,0,0,0
SetupB_Density,20,4,12,16,0,0,0
SetupB_Density,20,4,12,17,0,0,0
SetupB_Density,20,4,12,18,0,0,0
SetupB_Density,20,4,13,0,380,190,190
SetupB_Density,20,4,13,1,4074,1858,2216
SetupB_Density,20,4,13,2,17487,9678,7809
SetupB_Density,20,4,13,3,22402,16635,5767
SetupB_Density,20,4,13,4,4839,4689,150
SetupB_Density,20,4,13,5,1008,1008,0
SetupB_Density,20,4,13,6,504,504,0
SetupB_Density,20,4,13,7,144,144,0
SetupB_Density,20,4,13,8,18,18,0
SetupB_Density,20,4,13,9,0,0,0
SetupB_Density,20,4,13,10,0,0,0
SetupB_Density,20,4,13,11,0,0,0
SetupB_Density,20,4,13,12,0,0,0
SetupB_Density,20,4,13,13,0,0,0
SetupB_Density,20,4,13,14,0,0,0
SetupB_Density,20,4,13,15,0,0,0
SetupB_Density,20,4,13,16,0,0,0
SetupB_Density,20,4,13,17,0,0,0
SetupB_Density,20,4,13,18,0,0,0
SetupB_Density,20,4,14,0,380,190,190
SetupB_Density,20,4,14,1,3548,1594,1954
SetupB_Density,20,4,14,2,8697,5556,3141
SetupB_Density,20,4,14,3,11099,8605,2494
SetupB_Density,20,4,14,4,2735,2564,171
SetupB_Density,20,4,14,5,54,48,6
SetupB_Density,20,4,14,6,7,7,0
SetupB_Density,20,4,14,7,0,0,0
SetupB_Density,20,4,14,8,0,0,0
SetupB_Density,20,4,14,9,0,0,0
SetupB_Density,20,4,14,10,0,0,0
SetupB_Density,20,4,14,11,0,0,0
SetupB_Density,20,4,14,12,0,0,0
SetupB_Density,20,4,14,13,0,0,0
SetupB_Density,20,4,14,14,0,0,0
SetupB_Density,20,4,14,15,0,0,0
SetupB_Density,20,4,14,16,0,0,0
SetupB_Density,20,4,14,17,0,0,0
SetupB_Density,20,4,14,18,0,0,0
SetupB_Density,20,4,15,0,380,190,190
SetupB_Density,20,4,15,1,3157,1367,1790
SetupB_Density,20,4,15,2,6490,4146,2344
SetupB_Density,20,4,15,3,10440,7515,2925
SetupB_Density,20,4,15,4,9840,8051,1789
SetupB_Density,20,4,15,5,216,216,0
SetupB_Density,20,4,15,6,63,63,0
SetupB_Density,20,4,15,7,8,8,0
SetupB_Density,20,4,15,8,0,0,0
SetupB_Density,20,4,15,9,0,0,0
SetupB_Density,20,4,15,10,0,0,0
SetupB_Density,20,4,15,11,0,0,0
SetupB_Density,20,4,15,12,0,0,0
SetupB_Density,20,4,15,13,0,0,0
SetupB_Density,20,4,15,14,0,0,0
SetupB_Density,20,4,15,15,0,0,0
SetupB_Density,20,4,15,16,0,0,0
SetupB_Density,20,4,15,17,0,0,0
SetupB_Density,20,4,15,18,0,0,0
SetupB_Density,20,4,16,0,380,190,190
SetupB_Density,20,4,16,1,4665,2169,2496
SetupB_Density,20,4,16,2,12353,7303,5050
SetupB_Density,20,4,16,3,17699,12570,5129
SetupB_Density,20,4,16,4,14832,10551,4281
SetupB_Density,20,4,16,5,18563,10848,7715
SetupB_Density,20,4,16,6,4080,3002,1078
SetupB_Density,20,4,16,7,8,8,0
SetupB_Density,20,4,16,8,0,0,0
SetupB_Density,20,4,16,9,0,0,0
SetupB_Density,20,4,16,10,0,0,0
SetupB_Density,20,4,16,11,0,0,0
SetupB_Density,20,4,16,12,0,0,0
SetupB_Density,20,4,16,13,0,0,0
SetupB_Density,20,4,16,14,0,0,0
SetupB_Density,20,4,16,15,0,0,0
SetupB_Density,20,4,16,16,0,0,0
SetupB_Density,20,4,16,17,0,0,0
SetupB_Density,20,4,16,18,0,0,0
SetupB_Density,20,4,17,0,380,190,190
SetupB_Density,20,4,17,1,3332,1417,1915
SetupB_Density,20,4,17,2,11838,6963,4875
SetupB_Density,20,4,17,3,15886,10072,5814
SetupB_Density,20,4,17,4,7711,5190,2521
SetupB_Density,20,4,17,5,1812,1306,506
SetupB_Density,20,4,17,6,7,0,7
SetupB_Density,20,4,17,7,0,0,0
SetupB_Density,20,4,17,8,0,0,0
SetupB_Density,20,4,17,9,0,0,0
SetupB_Density,20,4,17,10,0,0,0
SetupB_Density,20,4,17,11,0,0,0
SetupB_Density,20,4,17,12,0,0,0
SetupB_Density,20,4,17,13,0,0,0
SetupB_Density,20,4,17,14,0,0,0
SetupB_Density,20,4,17,15,0,0,0
SetupB_Density,20,4,17,16,0,0,0
SetupB_Density,20,4,17,17,0,0,0
SetupB_Density,20,4,17,18,0,0,0
SetupB_Density,20,4,18,0,380,190,190
SetupB_Density,20,4,18,1,3042,1147,1895
SetupB_Density,20,4,18,2,9708,5453,4255
SetupB_Density,20,4,18,3,20482,15464,5018
SetupB_Density,20,4,18,4,7916,6746,1170
SetupB_Density,20,4,18,5,1860,1727,133
SetupB_Density,20,4,18,6,7,7,0
